1.05328 8.48736
1.85167 11.97053
2.65919 14.90303
3.47758 17.16517
4.30547 18.66300
5.13911 19.33467
5.97353 19.15403
6.80403 18.13006
7.62775 16.30211
8.44469 13.73356
9.25819 10.50697
10.07464 6.72414
10.90308 2.51178
11.75456 -1.96658
12.64058 -6.49636
13.57139 -10.80206
14.55247 -14.55358
15.58056 -17.40194
16.64089 -19.04797
17.70850 -19.32303
18.75531 -18.23792
19.75925 -15.96761
20.70958 -12.78447
21.60683 -8.98439
22.45911 -4.83842
23.27819 -0.57564
0.07667 3.61408
0.86633 7.56942
1.65694 11.14733
2.45567 14.21692
3.26628 16.65919
4.08908 18.37217
4.92097 19.27947
5.75642 19.33900
6.58917 18.54794
7.41411 16.94150
8.22878 14.58644
9.03428 11.57244
9.83539 8.00533
10.64011 4.00564
11.45914 -0.28622
12.30494 -4.69889
13.19028 -9.01556
14.12594 -12.96394
15.11694 -16.22258
16.15811 -18.45869
17.23128 -19.40200
18.30822 -18.92981
19.35917 -17.11228
20.36267 -14.18500
21.31003 -10.46883
22.20397 -6.28939
23.05408 -1.92953
23.87300 2.38392
0.67358 6.47247
1.46742 10.19172
2.26378 13.41833
3.06900 16.04225
3.88592 17.96583
4.71378 19.10864
5.54861 19.41636
6.38447 18.86947
7.21519 17.48817
8.03631 15.33089
8.84633 12.48772
9.64736 9.07175
10.44508 5.21197
11.24817 1.05139
12.06758 -3.24961
12.91561 -7.50472
13.80431 -11.49128
14.74292 -14.94531
15.73431 -17.57267
16.77094 -19.08875
17.83369 -19.28642
18.89564 -18.10697
19.93039 -15.67003
20.92025 -12.24022
21.85911 -8.15167
22.75047 -3.73536
23.60356 0.72453
0.42992 5.00281
1.24100 8.92681
2.04686 12.36233
2.85525 15.20086
3.67106 17.35153
4.49589 18.73928
5.32836 19.30836
6.16450 19.02928
6.99922 17.90569
7.82789 15.97819
8.64767 13.32350
9.45861 10.04983
10.26397 6.29025
11.06989 2.19739
11.88492 -2.05933
12.71917 -6.29281
13.58319 -10.29494
14.48611 -13.83422
15.43319 -16.66047
16.42289 -18.52453
17.44464 -19.21819
18.47989 -18.62669
19.50656 -16.77114
20.50567 -13.81483
21.46611 -10.02750
22.38547 -5.72703
23.26806 -1.22544
0.12189 3.20528
0.95628 7.34564
1.78006 11.02636
2.60056 14.11925
3.42294 16.52731
4.24989 18.17778
5.08158 19.01933
5.91611 19.02303
6.75042 18.18547
7.58131 16.53231
8.40664 14.12064
9.22628 11.03953
10.04239 7.40911
10.85961 3.37861
11.68456 -0.87614
12.52522 -5.15536
13.38986 -9.23878
14.28561 -12.89092
15.21656 -15.87131
16.18164 -17.95269
17.17317 -18.94936
18.17744 -18.75117
19.17786 -17.35161
20.15919 -14.85592
21.11153 -11.46464
22.03150 -7.43956
22.92122 -3.06558
23.78650 1.38106
0.63447 5.65389
1.47222 9.54686
2.30556 12.89675
3.13839 15.58078
3.97261 17.51219
4.80803 18.63586
5.64306 18.92483
6.47550 18.37786
7.30342 17.01772
8.12611 14.89056
8.94458 12.06650
9.76194 8.64172
10.58314 4.74214
11.41486 0.52747
12.26461 -3.80619
13.13983 -8.02767
14.04647 -11.87933
14.98689 -15.09483
15.95811 -17.42725
16.95081 -18.68392
17.95061 -18.75944
18.94144 -17.65422
19.90986 -15.47067
20.84806 -12.38978
21.75458 -8.64017
22.63297 -4.47008
23.48989 -0.12747
0.33292 4.15286
1.16922 8.15806
2.00433 11.70358
2.84150 14.63839
3.68142 16.84856
4.52256 18.25883
5.36181 18.83208
6.19569 18.56547
7.02158 17.48492
7.83869 15.63864
8.64856 13.09242
9.45522 9.92808
10.26503 6.24656
11.08608 2.17508
11.92767 -2.12278
12.79906 -6.43814
13.70803 -10.51458
14.65844 -14.05983
15.64758 -16.77775
16.66444 -18.41817
17.69083 -18.83092
18.70592 -17.99878
19.69219 -16.03231
20.63986 -13.13203
21.54756 -9.54058
22.42031 -5.50592
23.26683 -1.26236
0.09708 2.97525
0.92039 7.01089
1.74428 10.66686
2.57353 13.78569
3.40972 16.23547
4.25119 17.91711
5.09375 18.77061
5.93194 18.77761
6.76083 17.95825
7.57739 16.36342
8.38161 14.06508
9.17661 11.14817
9.96867 7.70750
10.76650 3.85031
11.58075 -0.29478
12.42322 -4.56456
13.30533 -8.74733
14.23603 -12.57594
15.21844 -15.73919
16.24611 -17.92292
17.30153 -18.87953
18.35903 -18.49967
19.39264 -16.84486
20.38397 -14.11964
21.32592 -10.60436
22.22122 -6.59028
23.07889 -2.34089
23.91047 1.91942
0.72775 6.00106
1.54097 9.74031
2.35783 12.99217
3.18267 15.62892
4.01617 17.54394
4.85544 18.65983
5.69497 18.93650
6.52836 18.37536
7.35011 17.01722
8.15731 14.93400
8.95047 12.21794
9.73364 8.97244
10.51408 5.30761
11.30164 1.34206
12.10814 -2.78914
12.94647 -6.92117
13.82925 -10.84519
14.76611 -14.29989
15.76000 -16.98153
16.80311 -18.58672
17.87511 -18.88786
18.94736 -17.81233
19.99208 -15.47533
20.99078 -12.14183
21.93742 -8.14525
22.83608 -3.81233
23.69672 0.57803
0.53142 4.80369
1.35192 8.69058
2.16808 12.09892
2.98703 14.91261
3.81247 17.03439
4.64456 18.38767
5.48017 18.92272
6.31403 18.62347
7.14039 17.51167
7.95467 15.64522
8.75489 13.11172
9.54228 10.01894
10.32139 6.48697
11.09961 2.64336
11.88667 -1.37600
12.69400 -5.42125
13.53378 -9.31883
14.41750 -12.86119
15.35336 -15.80283
16.34283 -17.87294
17.37728 -18.81575
18.43728 -18.45683
19.49697 -16.76953
20.53192 -13.90067
21.52633 -10.13511
22.47508 -5.82167
23.38175 -1.30131
0.25481 3.13617
1.10444 7.26469
1.94039 10.91567
2.77053 13.96456
3.60022 16.31886
4.43189 17.91106
5.26508 18.69700
6.09714 18.65822
6.92425 17.80514
7.74269 16.17922
8.55017 13.85181
9.34664 10.92036
10.13461 7.50308
10.91919 3.73389
11.70761 -0.24075
12.50875 -4.26222
13.33247 -8.15769
14.18842 -11.73633
15.08461 -14.78758
16.02506 -17.08633
17.00728 -18.41247
18.02097 -18.58769
19.04903 -17.52322
20.07181 -15.25811
21.07283 -11.96636
22.04242 -7.92633
22.97836 -3.46694
23.88403 1.08600
0.76586 5.44750
1.63092 9.39047
2.48536 12.74692
3.33369 15.40039
4.17814 17.27633
5.01894 18.33392
5.85478 18.56086
6.68356 17.97033
7.50342 16.59936
8.31344 14.50769
9.11444 11.77694
9.90914 8.51003
10.70203 4.83075
11.49933 0.88383
12.30839 -3.16536
13.13714 -7.13183
13.99308 -10.81317
14.88203 -13.99497
15.80642 -16.46139
16.76381 -18.01364
17.74600 -18.49617
18.74019 -17.82656
19.73194 -16.01825
20.70886 -13.18675
21.66342 -9.53631
22.59353 -5.33194
23.50156 -0.86611
0.39231 3.57247
1.27117 7.72369
2.14256 11.37222
3.00917 14.35517
3.87142 16.56289
4.72786 17.93511
5.57597 18.45381
6.41308 18.13514
7.23744 17.02131
8.04900 15.17358
8.84958 12.66819
9.64319 9.59508
10.43553 6.06008
11.23364 2.18939
12.04561 -1.86506
12.87958 -5.92128
13.74297 -9.76739
14.64083 -13.16858
15.57425 -15.88417
16.53875 -17.69494
17.52394 -18.43692
18.51547 -18.03142
19.49844 -16.50000
20.46144 -13.95853
21.39881 -10.59458
22.31061 -6.64028
23.20133 -2.34822
0.07753 2.02589
0.94614 6.23678
1.81264 10.06122
2.68014 13.30917
3.54872 15.83369
4.41564 17.53778
5.27625 18.37614
6.12550 18.35089
6.95947 17.50222
7.77650 15.89650
8.57783 13.61556
9.36750 10.74983
10.15194 7.39683
10.93953 3.66497
11.73986 -0.31861
12.56308 -4.39789
13.41894 -8.37906
14.31497 -12.02819
15.25433 -15.08192
16.23347 -17.27661
17.24067 -18.39497
18.25778 -18.31533
19.26494 -17.04136
20.24622 -14.69633
21.19325 -11.48733
22.10575 -7.66142
22.98922 -3.47186
23.85242 0.83953
0.70478 5.04858
1.55461 8.95017
2.40769 12.36044
3.26647 15.12275
4.12956 17.11644
4.99236 18.26583
5.84844 18.54497
6.69142 17.97561
7.51678 16.61767
8.32317 14.55622
9.11269 11.88908
9.89075 8.71869
10.66539 5.15033
11.44664 1.29650
12.24589 -2.71356
13.07508 -6.72136
13.94531 -10.52714
14.86467 -13.88522
15.83519 -16.51650
16.84972 -18.14728
17.89097 -18.57136
18.93492 -17.71231
19.95808 -15.64978
20.94439 -12.59375
21.88800 -8.82464
22.79192 -4.63494
23.66472 -0.29344
0.51714 3.96706
1.35964 7.94778
2.20078 11.47806
3.04611 14.41172
3.89731 16.62892
4.75231 18.04219
5.60586 18.60450
6.45136 18.31381
7.28258 17.21136
8.09558 15.37322
8.88975 12.89794
9.66800 9.89489
10.43639 6.47672
11.20364 2.75758
11.98044 -1.14275
12.77878 -5.08958
13.61117 -8.92092
14.48911 -12.43558
15.42056 -15.38875
16.40658 -17.50628
17.43794 -18.52753
18.49475 -18.27386
19.55100 -16.71400
20.58267 -13.98611
21.57461 -10.36014
22.52247 -6.16608
23.43056 -1.72797
0.30792 2.67358
1.16514 6.81133
2.01197 10.50586
2.85600 13.61572
3.70150 16.03006
4.54936 17.66686
5.39708 18.47581
6.23989 18.44253
7.07231 17.59092
7.88969 15.98072
8.68978 13.70033
9.47322 10.85733
10.24378 7.56928
11.00789 3.95819
11.77419 0.14903
12.55311 -3.72681
13.35603 -7.52419
14.19450 -11.07456
15.07869 -14.17767
16.01483 -16.60139
17.00208 -18.09919
18.03019 -18.45269
19.07981 -17.53356
20.12742 -15.35864
21.15236 -12.10428
22.14222 -8.06811
23.09386 -3.60056
0.01122 0.95936
0.90189 5.32336
1.77436 9.26639
2.63600 12.62256
3.49192 15.27453
4.34450 17.14433
5.19331 18.18789
6.03589 18.39294
6.86861 17.77858
7.68819 16.39375
8.49261 14.31411
9.28194 11.63669
10.05869 8.47439
10.82764 4.95086
11.59550 1.19756
12.37058 -2.64686
13.16222 -6.43442
13.98017 -10.00394
14.83347 -13.17661
15.72892 -15.75486
16.66903 -17.52989
17.64981 -18.30347
18.66011 -17.92597
19.68331 -16.34169
20.70178 -13.62206
21.70153 -9.96781
22.67511 -5.67667
23.62144 -1.09033
0.54386 3.45806
1.44769 7.68156
2.33803 11.35708
3.21844 14.32753
4.09053 16.49500
4.95378 17.81111
5.80619 18.26781
6.64542 17.88953
7.46944 16.72683
8.27761 14.85106
9.07106 12.35042
9.85269 9.32728
10.62725 5.89694
11.40092 2.18750
12.18094 -1.65967
12.97525 -5.48919
13.79183 -9.13147
14.63775 -12.40372
15.51817 -15.11386
16.43467 -17.07008
17.38419 -18.09792
18.35856 -18.06517
19.34589 -16.90981
20.33339 -14.66217
21.31058 -11.45233
22.27147 -7.49942
23.21481 -3.08586
0.14286 1.47628
1.05942 5.88047
1.96797 9.85553
2.87033 13.18656
3.76594 15.72486
4.65214 17.38825
5.52503 18.15342
6.38078 18.04417
7.21692 17.11769
8.03294 15.45228
8.83081 13.13831
9.61461 10.27372
10.39028 6.96381
11.16497 3.32403
11.94683 -0.51506
12.74417 -4.40300
13.56500 -8.16650
14.41597 -11.61075
15.30111 -14.52692
16.22036 -16.70786
17.16869 -17.97189
18.13631 -18.19003
19.11061 -17.30981
20.07939 -15.36644
21.03394 -12.47872
21.97061 -8.83317
22.89050 -4.66411
23.79817 -0.23450
0.69942 4.18186
1.59947 8.31858
2.50128 11.93572
3.40447 14.83872
4.30525 16.89344
5.19736 18.03317
6.07386 18.25553
6.92903 17.60983
7.76003 16.17956
8.56739 14.06553
9.35497 11.37378
10.12917 8.21042
10.89836 4.68272
11.67219 0.90531
12.46081 -2.99122
13.27431 -6.85081
14.12147 -10.48558
15.00836 -13.67725
15.93617 -16.19089
16.89953 -17.80453
17.88636 -18.34961
18.87994 -17.74931
19.86367 -16.03642
20.82539 -13.34317
21.76000 -9.87089
22.66908 -5.85628
23.55886 -1.54697
0.43781 2.81178
1.31436 6.98361
2.19500 10.74669
3.08275 13.90303
3.97642 16.29206
4.87061 17.80544
5.75722 18.39722
6.62769 18.08394
7.47533 16.93372
8.29711 15.04817
9.09406 12.54369
9.87092 9.53833
10.63542 6.14572
11.39733 2.47644
12.16783 -1.35472
12.95869 -5.21792
13.78164 -8.95617
14.64669 -12.37564
15.56011 -15.24539
16.52161 -17.31453
17.52203 -18.35250
18.54375 -18.20519
19.56478 -16.84364
20.56539 -14.37689
21.53350 -11.02222
22.46614 -7.05258
23.36772 -2.74900
0.24703 1.62706
1.11422 5.84297
1.97856 9.69411
2.84669 13.00156
3.72147 15.61403
4.60142 17.41522
5.48103 18.33431
6.35242 18.35394
7.20750 17.51094
8.04033 15.88714
8.84850 13.59392
9.63347 10.75592
10.40039 7.49864
11.15711 3.94269
11.91358 0.20464
12.68125 -3.59661
13.47228 -7.32956
14.29872 -10.83800
15.17106 -13.93111
16.09564 -16.38233
17.07172 -17.94689
18.08903 -18.40481
19.12822 -17.62272
20.16581 -15.60797
21.18139 -12.52125
22.16286 -8.63867
23.10769 -4.28714
0.02058 0.21392
0.91000 4.58597
1.78536 8.60128
2.65469 12.07911
3.52333 14.87908
4.39308 16.89717
5.26208 18.06658
6.12561 18.36136
6.97753 17.79903
7.81222 16.43844
8.62608 14.37228
9.41847 11.71581
10.19197 8.59550
10.95186 5.14011
11.70578 1.47658
12.46300 -2.26989
13.23397 -5.97119
14.02978 -9.48861
14.86111 -12.66417
15.73692 -15.31417
16.66206 -17.23092
17.63483 -18.20083
18.64536 -18.04344
19.67644 -16.66517
20.70797 -14.10608
21.72272 -10.55214
22.71056 -6.30267
23.66892 -1.71008
0.60103 2.88097
1.51292 7.17439
2.41081 10.93956
3.29950 14.01100
4.18128 16.28064
5.05575 17.68911
5.92042 18.21958
6.77158 17.89278
7.60572 16.76244
8.42061 14.90964
9.21608 12.43625
9.99419 9.45831
10.75917 6.10053
11.51708 2.49247
12.27536 -1.23314
13.04242 -4.94003
13.82717 -8.48597
14.63844 -11.71931
15.48397 -14.47594
16.36903 -16.58000
17.29489 -17.85175
18.25739 -18.12772
19.24683 -17.29244
20.24981 -15.31542
21.25256 -12.27894
22.24461 -8.38317
23.22044 -3.92292
0.17939 0.75631
1.12358 5.30894
2.05603 9.43183
2.97872 12.89053
3.89156 15.52811
4.79244 17.26147
5.67781 18.07044
6.54389 17.98383
7.38792 17.06572
8.20900 15.40325
9.00833 13.09758
9.78933 10.25842
10.55703 7.00164
11.31794 3.44922
12.07933 -0.26933
12.84908 -4.01525
13.63503 -7.63922
14.44450 -10.98106
15.28347 -13.87158
16.15544 -16.13772
17.06058 -17.61292
17.99489 -18.15317
18.95058 -17.65825
19.91772 -16.09325
20.88669 -13.50481
21.85053 -10.02719
22.80611 -5.87642
23.75394 -1.33272
0.69681 3.28628
1.63753 7.65944
2.57739 11.49736
3.51478 14.57250
4.44489 16.73761
5.36094 17.92964
6.25583 18.15983
7.12422 17.49450
7.96381 16.03328
8.77564 13.89069
9.56378 11.18447
10.33456 8.03078
11.09586 4.54533
11.85633 0.84772
12.62506 -2.93244
13.41081 -6.65039
14.22142 -10.14289
15.06294 -13.23000
15.93831 -15.72281
16.84622 -17.43911
17.78081 -18.22581
18.73222 -17.98314
19.68900 -16.68364
20.64117 -14.37931
21.58253 -11.19636
22.51183 -7.32217
23.43197 -2.99053
0.34847 1.53244
1.26736 5.96319
2.19297 10.02000
3.12617 13.44744
4.06328 16.04317
4.99653 17.68028
5.91575 18.31697
6.81136 17.98947
7.67681 16.79103
8.50994 14.84614
9.31308 12.28833
10.09208 9.24700
10.85531 5.84328
11.61253 2.19317
12.37431 -1.58508
13.15128 -5.36167
13.95347 -8.98664
14.78919 -12.28489
15.66361 -15.05867
16.57694 -17.10153
17.52328 -18.22547
18.49083 -18.29622
19.46450 -17.26458
20.42994 -15.17956
21.37758 -12.17847
22.30428 -8.46122
23.21278 -4.26300
0.10986 0.16583
1.00400 4.57111
1.90303 8.70242
2.81194 12.32258
3.73139 15.22269
4.65683 17.24261
5.57933 18.29025
6.48778 18.35156
7.37206 17.48469
8.22572 15.80033
9.04714 13.43628
9.83942 10.53569
10.60925 7.23411
11.36589 3.65594
12.12003 -0.08158
12.88322 -3.86014
13.66717 -7.54919
14.48275 -10.99578
15.33875 -14.01794
16.23981 -16.40786
17.18417 -17.95039
18.16244 -18.45967
19.15856 -17.82519
20.15383 -16.04822
21.13253 -13.24853
22.08569 -9.63875
23.01219 -5.48236
23.91697 -1.05547
0.80842 3.37689
1.69569 7.57092
2.58647 11.30708
3.48517 14.39367
4.39150 16.67497
5.30056 18.04392
6.20369 18.45456
7.09097 17.92694
7.95403 16.54028
8.78806 14.41553
9.59272 11.69442
10.37181 8.52161
11.13228 5.03403
11.88336 1.35819
12.63578 -2.38622
13.40103 -6.07839
14.19078 -9.58589
15.01583 -12.75483
15.88475 -15.40350
16.80147 -17.32664
17.76311 -18.31636
18.75867 -18.20281
19.77064 -16.90456
20.77983 -14.46658
21.77078 -11.06319
22.73550 -6.96433
23.67358 -2.48367
0.59014 2.06800
1.49289 6.41164
2.38958 10.31153
3.28589 13.57711
4.18406 16.06258
5.08244 17.66861
5.97581 18.34667
6.85694 18.10172
7.71867 16.99014
8.55592 15.11031
9.36672 12.58875
10.15275 9.56511
10.91869 6.18044
11.67158 2.57025
12.42025 -1.13692
13.17461 -4.81672
13.94511 -8.34278
14.74222 -11.57861
15.57544 -14.37050
16.45161 -16.54411
17.37328 -17.91100
18.33647 -18.29044
19.33056 -17.54742
20.33986 -15.63797
21.34806 -12.64253
22.34250 -8.76833
23.31692 -4.31789
0.27106 0.36308
1.20858 4.93681
2.13467 9.11003
3.05347 12.65197
3.96694 15.39839
4.87397 17.24894
5.77086 18.16172
6.65247 18.14728
7.51372 17.26072
8.35106 15.59214
9.16342 13.25597
9.95233 10.38081
10.72186 7.10133
11.47792 3.55297
12.22783 -0.13067
12.97989 -3.81783
13.74281 -7.37656
14.52539 -10.67117
15.33578 -13.55833
16.18056 -15.88489
17.06347 -17.49003
17.98422 -18.21544
18.93758 -17.92639
19.91411 -16.54186
20.90219 -14.06667
21.89106 -10.61344
22.87350 -6.40422
23.84653 -1.74781
0.81072 3.00167
1.76817 7.49347
2.72031 11.42347
3.66647 14.56281
4.60331 16.76933
5.52528 17.98481
6.42631 18.22211
7.30133 17.54722
8.14764 16.06056
8.96547 13.88111
9.75772 11.13564
10.52947 7.95283
11.28736 4.46153
12.03886 0.79144
12.79200 -2.92503
13.55481 -6.55094
14.33486 -9.94350
15.13886 -12.95378
15.97178 -15.42883
16.83603 -17.21658
17.73081 -18.17550
18.65189 -18.18894
19.59225 -17.18319
20.54386 -15.14592
21.49975 -12.14058
22.45569 -8.31408
23.41083 -3.89469
0.36700 0.82136
1.32700 5.49606
2.29244 9.78778
3.26197 13.39439
4.23006 16.09147
5.18769 17.75453
6.12456 18.36022
7.03178 17.96781
7.90414 16.69039
8.74083 14.66608
9.54522 12.03739
10.32353 8.94061
11.08389 5.50392
11.83542 1.85083
12.58747 -1.89403
13.34914 -5.59892
14.12875 -9.12067
14.93319 -12.30356
15.76708 -14.98275
16.63172 -16.99344
17.52464 -18.18569
18.43953 -18.44283
19.36772 -17.69922
20.30033 -15.95231
21.23064 -13.26606
22.15583 -9.76775
23.07728 -5.64144
23.99964 -1.12147
0.92919 3.51536
1.87153 7.96386
2.82917 11.91489
3.79950 15.09122
4.77403 17.28694
5.73981 18.39733
6.68272 18.42567
7.59167 17.46414
8.46089 15.65894
9.29064 13.17506
10.08608 10.17222
10.85558 6.79433
11.60939 3.16997
12.35847 -0.58108
13.11386 -4.33825
13.88600 -7.97086
14.68403 -11.33106
15.51475 -14.25192
16.38117 -16.55367
17.28142 -18.06036
18.20814 -18.62550
19.14981 -18.16044
20.09364 -16.65478
21.02906 -14.17997
21.95056 -10.87717
22.85825 -6.93728
23.75728 -2.58319
0.65569 1.94100
1.56231 6.37617
2.48436 10.45506
3.42497 13.91692
4.38136 16.53303
5.34422 18.13897
6.29956 18.66244
7.23253 18.13147
8.13156 16.65778
8.99106 14.40331
9.81169 11.54536
10.59922 8.25233
11.36264 4.67319
12.11289 0.93817
12.86169 -2.83381
13.62097 -6.52425
14.40206 -10.00411
15.21483 -13.12478
16.06633 -15.71500
16.95886 -17.58822
17.88858 -18.56400
18.84500 -18.50261
19.81306 -17.34211
20.77728 -15.12181
21.72608 -11.97972
22.65456 -8.12742
23.56425 -3.81617
0.46167 0.69092
1.35575 5.13522
2.25550 9.26978
3.16747 12.86389
4.09394 15.71189
5.03158 17.64919
5.97142 18.57333
6.90106 18.46083
7.80814 17.36964
8.68353 15.42392
9.52339 12.78719
10.32919 9.63456
11.10667 6.13292
11.86444 2.43189
12.61289 -1.33614
13.36325 -5.04992
14.12697 -8.58989
14.91511 -11.82758
15.73731 -14.61728
16.60019 -16.79281
17.50581 -18.17503
18.44969 -18.59417
19.42086 -17.92639
20.40408 -16.13433
21.38397 -13.29333
22.34936 -9.58886
23.29558 -5.28703
0.22414 -0.69211
1.14064 3.89164
2.05242 8.18531
2.96592 11.94789
3.88481 14.98206
4.80864 17.13922
5.73258 18.32653
6.64850 18.51381
7.54706 17.73572
8.42039 16.08469
9.26394 13.69561
10.07725 10.72664
10.86347 7.34172
11.62875 3.69858
12.38119 -0.05697
13.13000 -3.79108
13.88503 -7.37792
14.65617 -10.69297
15.45275 -13.60600
16.28253 -15.97544
17.15050 -17.64781
18.05742 -18.46600
18.99872 -18.28983
19.96506 -17.02772
20.94411 -14.67147
21.92414 -11.32086
22.89686 -7.18556
23.85906 -2.56156
0.81172 2.21003
1.75833 6.78822
2.70242 10.86986
3.64567 14.21381
4.58653 16.65231
5.52031 18.09356
6.44003 18.51775
7.33844 17.96783
8.20989 16.53603
9.05161 14.34811
9.86422 11.54844
10.65119 8.28842
11.41819 4.71864
12.17244 0.98494
12.92189 -2.77269
13.67494 -6.41939
14.43983 -9.82294
15.22428 -12.85119
16.03472 -15.36953
16.87578 -17.24075
17.74906 -18.32917
18.65283 -18.51106
19.58203 -17.69192
20.52919 -15.82928
21.48658 -12.95517
22.44817 -9.19294
23.41106 -4.76119
0.37531 0.03903
1.34292 4.85456
2.31556 9.32403
3.29256 13.12511
4.26956 16.01408
5.23844 17.84844
6.18917 18.58897
7.11222 18.28392
8.00119 17.04258
8.85392 15.00725
9.67228 12.33158
10.46136 9.16753
11.22839 5.66042
11.98158 1.94919
12.72964 -1.83089
13.48111 -5.54508
14.24392 -9.05672
15.02508 -12.22603
15.82994 -14.91136
16.66164 -16.97267
17.52056 -18.27844
18.40408 -18.71581
19.30719 -18.20303
20.22367 -16.70242
21.14792 -14.23178
22.07653 -10.87319
23.00928 -6.77889
23.94889 -2.17350
0.89983 2.65100
1.86639 7.35328
2.85006 11.57728
3.84717 15.00081
4.84811 17.38606
5.83861 18.61419
6.80350 18.69053
7.73094 17.71917
8.61508 15.86194
9.45636 13.29964
10.26008 10.20636
11.03475 6.73950
11.79028 3.03986
12.53708 -0.76222
13.28536 -4.53919
14.04447 -8.15972
14.82250 -11.48433
15.62544 -14.36528
16.45653 -16.65125
17.31539 -18.19789
18.19800 -18.88264
19.09733 -18.62114
20.00514 -17.38058
20.91431 -15.18622
21.82089 -12.12067
22.72508 -8.31992
23.63103 -3.96953
0.54581 0.69667
1.47731 5.39892
2.43186 9.82153
3.41139 13.63817
4.41075 16.55472
5.41719 18.36050
6.41281 18.96767
7.37950 18.41831
8.30431 16.85517
9.18189 14.47344
10.01436 11.47694
10.80894 8.05186
11.57594 4.35844
12.32692 0.53469
13.07361 -3.29433
13.82728 -7.00586
14.59808 -10.47025
15.39425 -13.54536
16.22117 -16.07697
17.08017 -17.90694
17.96783 -18.89017
18.87622 -18.91761
19.79461 -17.93808
20.71244 -15.97108
21.62233 -13.10564
22.52183 -9.48836
23.41372 -5.30844
0.30489 -0.78642
1.20458 3.83136
2.12211 8.27572
3.06419 12.26228
4.03222 15.51117
5.02003 17.78197
6.01378 18.91686
6.99511 18.87333
7.94653 17.72736
8.85622 15.64389
9.72019 12.83089
10.54147 9.49844
11.32797 5.83511
12.09044 2.00103
12.84078 -1.86739
13.59097 -5.64747
14.35267 -9.21847
15.13617 -12.45181
15.94967 -15.20458
16.79794 -17.32075
17.68092 -18.64169
18.59300 -19.02828
19.52375 -18.38947
20.46047 -16.70850
21.39164 -14.05433
22.31033 -10.57481
23.21528 -6.47578
0.11061 -1.99742
1.00411 2.60414
1.90508 7.06756
2.82186 11.13303
3.75942 14.55100
4.71703 17.09928
5.68706 18.60964
6.65603 18.99686
7.60806 18.27603
8.52936 16.55656
9.41169 14.01397
10.25350 10.85275
11.05881 7.27514
11.83558 3.46314
12.59397 -0.42658
13.34517 -4.25869
14.10050 -7.91028
14.87081 -11.26067
15.66578 -14.18225
16.49278 -16.53506
17.35561 -18.16872
18.25331 -18.93439
19.17939 -18.70839
20.12306 -17.42256
21.07192 -15.09144
22.01553 -11.82419
22.94803 -7.81608
23.86906 -3.32408
0.78283 1.36350
1.69619 5.95342
2.61628 10.16714
3.54814 13.75422
4.49278 16.50483
5.44597 18.26392
6.39850 18.94700
7.33839 18.55072
8.25406 17.15122
9.13742 14.88839
9.98533 11.94078
10.79950 8.50014
11.58539 4.75247
12.35097 0.86739
13.10550 -3.00428
13.85881 -6.72769
14.62072 -10.17786
